24.11.2021 12:58:45;66.12 56.81 52.25 47.56 42.63 38.63 35.13 32.44 27.94 24.62
24.11.2021 12:58:52;66.19 56.94 52.31 47.56 42.69 38.69 35.19 32.50 27.94 24.62
24.11.2021 12:58:58;66.25 56.94 52.38 47.63 42.69 38.75 35.25 32.56 27.94 24.69
24.11.2021 12:59:05;66.31 57.00 52.44 47.69 42.75 38.81 35.25 32.56 28.00 24.69
24.11.2021 12:59:11;66.37 57.13 52.50 47.75 42.81 38.88 35.31 32.56 28.06 24.75
24.11.2021 12:59:17;66.50 57.13 52.56 47.81 42.81 38.88 35.38 32.63 28.06 24.69
24.11.2021 12:59:24;66.56 57.19 52.63 47.88 42.88 38.94 35.44 32.69 28.12 24.81
24.11.2021 12:59:30;66.62 57.25 52.69 47.88 42.94 39.00 35.44 32.75 28.19 24.87
24.11.2021 12:59:36;66.69 57.31 52.75 48.00 43.00 39.06 35.50 32.75 28.19 24.87
24.11.2021 12:59:43;66.75 57.38 52.81 48.00 43.06 39.06 35.56 32.81 28.25 24.87
